var1(t-3),var2(t-3),var1(t-2),var2(t-2),var1(t-1),var2(t-1),var1(t),var2(t)
3.5885874,-7.0737657,3.6520081,-6.5486606,3.634106,-6.213677,3.7130606,-5.7305288
3.6520081,-6.5486606,3.634106,-6.213677,3.7130606,-5.7305288,3.6284425,-5.3113223
3.634106,-6.213677,3.7130606,-5.7305288,3.6284425,-5.3113223,3.6272445,-4.9977397
3.7130606,-5.7305288,3.6284425,-5.3113223,3.6272445,-4.9977397,3.6281124,-4.6453156
3.6284425,-5.3113223,3.6272445,-4.9977397,3.6281124,-4.6453156,3.6466935,-4.2949058
3.6272445,-4.9977397,3.6281124,-4.6453156,3.6466935,-4.2949058,3.576679,-3.9351631
3.6281124,-4.6453156,3.6466935,-4.2949058,3.576679,-3.9351631,3.4669184,-3.6489436
3.6466935,-4.2949058,3.576679,-3.9351631,3.4669184,-3.6489436,3.5210923,-3.3026434
3.576679,-3.9351631,3.4669184,-3.6489436,3.5210923,-3.3026434,3.6480817,-2.9264784
3.4669184,-3.6489436,3.5210923,-3.3026434,3.6480817,-2.9264784,3.6510051,-2.5362335
3.5210923,-3.3026434,3.6480817,-2.9264784,3.6510051,-2.5362335,3.6528966,-2.1655811
3.6480817,-2.9264784,3.6510051,-2.5362335,3.6528966,-2.1655811,3.6558172,-1.7757384
3.6510051,-2.5362335,3.6528966,-2.1655811,3.6558172,-1.7757384,3.6794946,-1.3304419
3.6528966,-2.1655811,3.6558172,-1.7757384,3.6794946,-1.3304419,3.6470705,-0.93617396
3.6558172,-1.7757384,3.6794946,-1.3304419,3.6470705,-0.93617396,3.6479317,-0.58558575
3.6794946,-1.3304419,3.6470705,-0.93617396,3.6479317,-0.58558575,3.6393606,-0.077989753
3.6470705,-0.93617396,3.6479317,-0.58558575,3.6393606,-0.077989753,3.5497573,0.2471282
3.6479317,-0.58558575,3.6393606,-0.077989753,3.5497573,0.2471282,3.4818811,0.64727562
3.6393606,-0.077989753,3.5497573,0.2471282,3.4818811,0.64727562,3.5753958,1.0607753
3.5497573,0.2471282,3.4818811,0.64727562,3.5753958,1.0607753,3.5752418,1.3914866
3.4818811,0.64727562,3.5753958,1.0607753,3.5752418,1.3914866,3.3990689,1.7711212
3.5753958,1.0607753,3.5752418,1.3914866,3.3990689,1.7711212,3.4197874,2.1569793
3.5752418,1.3914866,3.3990689,1.7711212,3.4197874,2.1569793,3.5456226,2.5045131
3.3990689,1.7711212,3.4197874,2.1569793,3.5456226,2.5045131,2.9976251,2.9917847
-1.1107401,-6.7596794,-1.1107401,-6.7596794,-1.1107401,-6.7596794,-1.1107401,-6.7596794
-1.1107401,-6.7596794,-1.1107401,-6.7596794,-1.1107401,-6.7596794,-1.0911837,-6.76115
-1.1107401,-6.7596794,-1.1107401,-6.7596794,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.1107401,-6.7596794,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.0911837,-6.76115,-1.071635,-6.76262
-1.0911837,-6.76115,-1.0911837,-6.76115,-1.071635,-6.76262,-1.071635,-6.76262
-1.0911837,-6.76115,-1.071635,-6.76262,-1.071635,-6.76262,-1.071635,-6.76262
-1.071635,-6.76262,-1.071635,-6.76262,-1.071635,-6.76262,-1.1095413,-6.7391534
-1.071635,-6.76262,-1.071635,-6.76262,-1.1095413,-6.7391534,-1.2050304,-6.6906828
2.616447,2.315045,2.5175937,1.5065443,2.3661977,0.74312409,2.2462676,-0.10719877
2.5175937,1.5065443,2.3661977,0.74312409,2.2462676,-0.10719877,2.0130528,-1.0044681
2.3661977,0.74312409,2.2462676,-0.10719877,2.0130528,-1.0044681,1.9264267,-1.9060847
2.2462676,-0.10719877,2.0130528,-1.0044681,1.9264267,-1.9060847,1.733555,-2.718047
2.0130528,-1.0044681,1.9264267,-1.9060847,1.733555,-2.718047,1.664639,-3.6277118
1.9264267,-1.9060847,1.733555,-2.718047,1.664639,-3.6277118,1.592244,-4.5993359
1.733555,-2.718047,1.664639,-3.6277118,1.592244,-4.5993359,1.4881186,-5.4704879
1.664639,-3.6277118,1.592244,-4.5993359,1.4881186,-5.4704879,1.4382857,-6.3689416
1.592244,-4.5993359,1.4881186,-5.4704879,1.4382857,-6.3689416,1.352253,-7.2465647
1.4881186,-5.4704879,1.4382857,-6.3689416,1.352253,-7.2465647,1.4324567,-8.1572672
4.0062332,-9.2596458,4.0266817,-8.8687027,4.0450695,-8.5171565,3.9577479,-8.1590842
4.0266817,-8.8687027,4.0450695,-8.5171565,3.9577479,-8.1590842,3.9212157,-7.8431623
4.0450695,-8.5171565,3.9577479,-8.1590842,3.9212157,-7.8431623,3.991509,-7.5151373
3.9577479,-8.1590842,3.9212157,-7.8431623,3.991509,-7.5151373,3.9384052,-7.1785117
3.9212157,-7.8431623,3.991509,-7.5151373,3.9384052,-7.1785117,3.8665855,-6.8597638
3.991509,-7.5151373,3.9384052,-7.1785117,3.8665855,-6.8597638,3.9586431,-6.4562244
3.9384052,-7.1785117,3.8665855,-6.8597638,3.9586431,-6.4562244,3.8868817,-6.1372741
3.8665855,-6.8597638,3.9586431,-6.4562244,3.8868817,-6.1372741,3.7994271,-5.7774291
3.9586431,-6.4562244,3.8868817,-6.1372741,3.7994271,-5.7774291,3.8209977,-5.3685684
3.8868817,-6.1372741,3.7994271,-5.7774291,3.8209977,-5.3685684,3.827979,-4.900033
3.7994271,-5.7774291,3.8209977,-5.3685684,3.827979,-4.900033,3.7612527,-4.4828351
3.8209977,-5.3685684,3.827979,-4.900033,3.7612527,-4.4828351,3.8181343,-4.0785337
3.827979,-4.900033,3.7612527,-4.4828351,3.8181343,-4.0785337,3.8365944,-3.7291783
3.7612527,-4.4828351,3.8181343,-4.0785337,3.8365944,-3.7291783,3.8031678,-3.3546417
3.8181343,-4.0785337,3.8365944,-3.7291783,3.8031678,-3.3546417,3.822654,-2.9862999
3.8365944,-3.7291783,3.8031678,-3.3546417,3.822654,-2.9862999,3.8245008,-2.6161108
3.8031678,-3.3546417,3.822654,-2.9862999,3.8245008,-2.6161108,3.7921166,-2.2222776
3.822654,-2.9862999,3.8245008,-2.6161108,3.7921166,-2.2222776,3.7410534,-1.8454056
3.8245008,-2.6161108,3.7921166,-2.2222776,3.7410534,-1.8454056,3.7460008,-1.4174059
3.7921166,-2.2222776,3.7410534,-1.8454056,3.7460008,-1.4174059,3.6762335,-1.0571641
3.7410534,-1.8454056,3.7460008,-1.4174059,3.6762335,-1.0571641,3.640724,-0.72092804
3.7460008,-1.4174059,3.6762335,-1.0571641,3.640724,-0.72092804,3.6664554,-0.23775937
3.6762335,-1.0571641,3.640724,-0.72092804,3.6664554,-0.23775937,3.6091643,0.023888995
3.640724,-0.72092804,3.6664554,-0.23775937,3.6091643,0.023888995,3.5403176,0.40441266
3.6664554,-0.23775937,3.6091643,0.023888995,3.5403176,0.40441266,3.577612,0.76853329
3.6091643,0.023888995,3.5403176,0.40441266,3.577612,0.76853329,3.5046247,1.0721758
3.5403176,0.40441266,3.577612,0.76853329,3.5046247,1.0721758,3.3772942,1.3655939
3.577612,0.76853329,3.5046247,1.0721758,3.3772942,1.3655939,3.4178392,1.7874351
3.5046247,1.0721758,3.3772942,1.3655939,3.4178392,1.7874351,3.4375101,2.1539252
3.3772942,1.3655939,3.4178392,1.7874351,3.4375101,2.1539252,3.4029742,2.5101914
3.4178392,1.7874351,3.4375101,2.1539252,3.4029742,2.5101914,3.475768,2.8667127
3.4375101,2.1539252,3.4029742,2.5101914,3.475768,2.8667127,3.5130721,3.2290261
3.4029742,2.5101914,3.475768,2.8667127,3.5130721,3.2290261,3.4609056,3.588253
3.475768,2.8667127,3.5130721,3.2290261,3.4609056,3.588253,3.5222117,3.7320109
3.411494,-9.4058218,3.3756592,-9.0683993,3.3219358,-8.7298216,3.3586137,-8.3768416
3.3756592,-9.0683993,3.3219358,-8.7298216,3.3586137,-8.3768416,3.3406402,-8.0404268
3.3219358,-8.7298216,3.3586137,-8.3768416,3.3406402,-8.0404268,3.25533,-7.6204738
3.3586137,-8.3768416,3.3406402,-8.0404268,3.25533,-7.6204738,3.2373464,-7.2838559
3.3406402,-8.0404268,3.25533,-7.6204738,3.2373464,-7.2838559,3.2971771,-6.8349999
3.25533,-7.6204738,3.2373464,-7.2838559,3.2971771,-6.8349999,3.2055736,-6.5321292
3.2373464,-7.2838559,3.2971771,-6.8349999,3.2055736,-6.5321292,3.1401561,-6.0732626
3.2971771,-6.8349999,3.2055736,-6.5321292,3.1401561,-6.0732626,3.2137914,-5.7053618
3.2055736,-6.5321292,3.1401561,-6.0732626,3.2137914,-5.7053618,3.1831682,-5.2693885
3.1401561,-6.0732626,3.2137914,-5.7053618,3.1831682,-5.2693885,3.0956554,-4.8868341
3.2137914,-5.7053618,3.1831682,-5.2693885,3.0956554,-4.8868341,3.1145623,-4.5343016
3.1831682,-5.2693885,3.0956554,-4.8868341,3.1145623,-4.5343016,3.1345028,-4.1624976
3.0956554,-4.8868341,3.1145623,-4.5343016,3.1345028,-4.1624976,3.0659469,-3.7616407
3.1145623,-4.5343016,3.1345028,-4.1624976,3.0659469,-3.7616407,3.0142129,-3.3819997
3.1345028,-4.1624976,3.0659469,-3.7616407,3.0142129,-3.3819997,3.0710932,-2.9952421
3.0659469,-3.7616407,3.0142129,-3.3819997,3.0710932,-2.9952421,3.054178,-2.6394411
3.0142129,-3.3819997,3.0710932,-2.9952421,3.054178,-2.6394411,2.9328047,-2.2115805
3.0710932,-2.9952421,3.054178,-2.6394411,2.9328047,-2.2115805,3.007688,-1.828065
3.054178,-2.6394411,2.9328047,-2.2115805,3.007688,-1.828065,3.08137,-1.4648066
2.9328047,-2.2115805,3.007688,-1.828065,3.08137,-1.4648066,3.0118102,-1.0825581
3.007688,-1.828065,3.08137,-1.4648066,3.0118102,-1.0825581,2.9580072,-0.74141982
3.08137,-1.4648066,3.0118102,-1.0825581,2.9580072,-0.74141982,3.0496243,-0.38188524
3.0118102,-1.0825581,2.9580072,-0.74141982,3.0496243,-0.38188524,3.0306326,-0.065533819
2.9580072,-0.74141982,3.0496243,-0.38188524,3.0306326,-0.065533819,3.0168921,0.34797871
3.0496243,-0.38188524,3.0306326,-0.065533819,3.0168921,0.34797871,2.9294067,0.7337882
3.0306326,-0.065533819,3.0168921,0.34797871,2.9294067,0.7337882,2.9472989,1.0640278
3.0168921,0.34797871,2.9294067,0.7337882,2.9472989,1.0640278,2.8755707,1.4086667
2.9294067,0.7337882,2.9472989,1.0640278,2.8755707,1.4086667,2.8755555,1.7416933
2.9472989,1.0640278,2.8755707,1.4086667,2.8755555,1.7416933,2.9124415,2.0878655
2.8755707,1.4086667,2.8755555,1.7416933,2.9124415,2.0878655,2.8586487,2.4298563
2.8755555,1.7416933,2.9124415,2.0878655,2.8586487,2.4298563,2.7678466,2.7590776
2.9124415,2.0878655,2.8586487,2.4298563,2.7678466,2.7590776,2.8396411,3.078955
2.8586487,2.4298563,2.7678466,2.7590776,2.8396411,3.078955,2.8796915,3.4822334
2.7678466,2.7590776,2.8396411,3.078955,2.8796915,3.4822334,2.788983,3.8119711
2.7122173,-9.6684428,2.573566,-8.8654587,2.560854,-8.0889336,2.474399,-7.3274708
2.573566,-8.8654587,2.560854,-8.0889336,2.474399,-7.3274708,2.352513,-6.5426073
2.560854,-8.0889336,2.474399,-7.3274708,2.352513,-6.5426073,2.3420163,-5.7265747
2.474399,-7.3274708,2.352513,-6.5426073,2.3420163,-5.7265747,2.2038762,-4.8987656
2.352513,-6.5426073,2.3420163,-5.7265747,2.2038762,-4.8987656,2.1214371,-4.05541
2.3420163,-5.7265747,2.2038762,-4.8987656,2.1214371,-4.05541,2.0539842,-3.2727946
2.2038762,-4.8987656,2.1214371,-4.05541,2.0539842,-3.2727946,1.9304297,-2.5028638
2.1214371,-4.05541,2.0539842,-3.2727946,1.9304297,-2.5028638,1.9351355,-1.748271
2.0539842,-3.2727946,1.9304297,-2.5028638,1.9351355,-1.748271,1.8643291,-1.0237951
1.9304297,-2.5028638,1.9351355,-1.748271,1.8643291,-1.0237951,1.818391,-0.1833485
1.9351355,-1.748271,1.8643291,-1.0237951,1.818391,-0.1833485,1.8641855,0.6429426
1.8643291,-1.0237951,1.818391,-0.1833485,1.8641855,0.6429426,1.777238,1.4099108
1.818391,-0.1833485,1.8641855,0.6429426,1.777238,1.4099108,1.8886902,2.0845856
1.8641855,0.6429426,1.777238,1.4099108,1.8886902,2.0845856,1.8901451,2.7764562
1.777238,1.4099108,1.8886902,2.0845856,1.8901451,2.7764562,1.8238376,3.5789601
0.66461087,4.272265,0.66573931,4.2920379,0.64698877,4.2955867,0.64698877,4.2955867
0.66573931,4.2920379,0.64698877,4.2955867,0.64698877,4.2955867,0.64698877,4.2955867
0.64698877,4.2955867,0.64698877,4.2955867,0.64698877,4.2955867,0.68448267,4.2884905
0.64698877,4.2955867,0.64698877,4.2955867,0.68448267,4.2884905,0.70321887,4.2849444
0.64698877,4.2955867,0.68448267,4.2884905,0.70321887,4.2849444,0.70209174,4.2651789
0.68448267,4.2884905,0.70321887,4.2849444,0.70209174,4.2651789,0.68448267,4.2884905
0.70321887,4.2849444,0.70209174,4.2651789,0.68448267,4.2884905,0.68448267,4.2884905
0.70209174,4.2651789,0.68448267,4.2884905,0.68448267,4.2884905,0.68448267,4.2884905
0.68448267,4.2884905,0.68448267,4.2884905,0.68448267,4.2884905,0.62710133,4.2793565
1.1310714,4.1840766,1.1136111,4.2072726,1.1310714,4.1840766,1.0950315,4.210789
1.1136111,4.2072726,1.1310714,4.1840766,1.0950315,4.210789,1.0939179,4.1911008
1.1310714,4.1840766,1.0950315,4.210789,1.0939179,4.1911008,1.0753306,4.1946149
1.0950315,4.210789,1.0939179,4.1911008,1.0753306,4.1946149,1.0939179,4.1911008
1.0939179,4.1911008,1.0753306,4.1946149,1.0939179,4.1911008,1.1507491,4.2002437
1.0753306,4.1946149,1.0939179,4.1911008,1.1507491,4.2002437,1.1136111,4.2072726
1.0939179,4.1911008,1.1507491,4.2002437,1.1136111,4.2072726,1.0939179,4.1911008
1.1507491,4.2002437,1.1136111,4.2072726,1.0939179,4.1911008,1.0753306,4.1946149
1.1136111,4.2072726,1.0939179,4.1911008,1.0753306,4.1946149,0.97781741,4.1333556
3.040329,-8.9510905,3.0888778,-8.3799616,3.08455,-7.7864696,3.027388,-7.169673
3.0888778,-8.3799616,3.08455,-7.7864696,3.027388,-7.169673,3.0780076,-6.5612773
3.08455,-7.7864696,3.027388,-7.169673,3.0780076,-6.5612773,2.950034,-5.9186965
3.027388,-7.169673,3.0780076,-6.5612773,2.950034,-5.9186965,2.9309319,-5.2653734
3.0780076,-6.5612773,2.950034,-5.9186965,2.9309319,-5.2653734,2.8567798,-4.6264911
2.950034,-5.9186965,2.9309319,-5.2653734,2.8567798,-4.6264911,2.7910528,-4.1656771
2.9309319,-5.2653734,2.8567798,-4.6264911,2.7910528,-4.1656771,2.8652089,-3.4636011
2.8567798,-4.6264911,2.7910528,-4.1656771,2.8652089,-3.4636011,2.7157562,-2.8744544
2.7910528,-4.1656771,2.8652089,-3.4636011,2.7157562,-2.8744544,2.709417,-2.3214686
2.8652089,-3.4636011,2.7157562,-2.8744544,2.709417,-2.3214686,2.7592833,-1.7367057
2.7157562,-2.8744544,2.709417,-2.3214686,2.7592833,-1.7367057,2.7359848,-1.1626544
2.709417,-2.3214686,2.7592833,-1.7367057,2.7359848,-1.1626544,2.7614267,-0.69398885
2.7592833,-1.7367057,2.7359848,-1.1626544,2.7614267,-0.69398885,2.733903,-0.19842763
2.7359848,-1.1626544,2.7614267,-0.69398885,2.733903,-0.19842763,2.6682147,0.2635881
2.7614267,-0.69398885,2.733903,-0.19842763,2.6682147,0.2635881,2.6428059,0.79832399
2.733903,-0.19842763,2.6682147,0.2635881,2.6428059,0.79832399,2.6131471,1.2550892
2.6682147,0.2635881,2.6428059,0.79832399,2.6131471,1.2550892,2.493177,1.7268984
2.6428059,0.79832399,2.6131471,1.2550892,2.493177,1.7268984,2.6408082,2.0949805
2.6131471,1.2550892,2.493177,1.7268984,2.6408082,2.0949805,2.6026698,2.3959344
2.493177,1.7268984,2.6408082,2.0949805,2.6026698,2.3959344,2.5528569,2.8168518
2.6408082,2.0949805,2.6026698,2.3959344,2.5528569,2.8168518,2.6504523,3.2699676
2.7324654,-9.6296434,2.7356895,-8.8944324,2.8091021,-8.2040488,2.828216,-7.5114782
2.7356895,-8.8944324,2.8091021,-8.2040488,2.828216,-7.5114782,2.7729764,-6.8536021
2.8091021,-8.2040488,2.828216,-7.5114782,2.7729764,-6.8536021,2.8271323,-6.184898
2.828216,-7.5114782,2.7729764,-6.8536021,2.8271323,-6.184898,2.7921073,-5.4895792
2.7729764,-6.8536021,2.8271323,-6.184898,2.7921073,-5.4895792,2.9319354,-4.5748778
2.8271323,-6.184898,2.7921073,-5.4895792,2.9319354,-4.5748778,2.7772642,-4.085247
2.7921073,-5.4895792,2.9319354,-4.5748778,2.7772642,-4.085247,2.8831833,-3.1306762
2.9319354,-4.5748778,2.7772642,-4.085247,2.8831833,-3.1306762,2.7221455,-2.4216255
2.7772642,-4.085247,2.8831833,-3.1306762,2.7221455,-2.4216255,2.6128097,-1.7570255
2.8831833,-3.1306762,2.7221455,-2.4216255,2.6128097,-1.7570255,2.5767432,-1.0817693
2.7221455,-2.4216255,2.6128097,-1.7570255,2.5767432,-1.0817693,2.4821212,-0.47698586
2.6128097,-1.7570255,2.5767432,-1.0817693,2.4821212,-0.47698586,2.3863082,0.10899459
2.5767432,-1.0817693,2.4821212,-0.47698586,2.3863082,0.10899459,2.434414,0.65368864
2.4821212,-0.47698586,2.3863082,0.10899459,2.434414,0.65368864,2.4430422,1.1447433
2.3863082,0.10899459,2.434414,0.65368864,2.4430422,1.1447433,2.4857063,1.5904579
2.434414,0.65368864,2.4430422,1.1447433,2.4857063,1.5904579,2.6397463,2.0755345
0.82069758,4.0232238,0.79301131,3.8686558,0.78738941,3.7698383,0.82182074,4.0429735
0.79301131,3.8686558,0.78738941,3.7698383,0.82182074,4.0429735,0.84611866,4.1381952
0.78738941,3.7698383,0.82182074,4.0429735,0.84611866,4.1381952,0.78851389,3.7896036
0.82182074,4.0429735,0.84611866,4.1381952,0.78851389,3.7896036,0.82182074,4.0429735
0.84611866,4.1381952,0.78851389,3.7896036,0.82182074,4.0429735,0.88010011,4.071968
0.78851389,3.7896036,0.82182074,4.0429735,0.88010011,4.071968,0.82743574,4.1417084
0.82182074,4.0429735,0.88010011,4.071968,0.82743574,4.1417084,0.74996319,3.7767309
0.88010011,4.071968,0.82743574,4.1417084,0.74996319,3.7767309,0.81058682,3.845435
0.82743574,4.1417084,0.74996319,3.7767309,0.81058682,3.845435,0.75446601,3.8558163
3.5067733,-8.9572979,3.4405505,-8.5198636,3.4456279,-8.0866775,3.3457529,-7.6070603
3.4405505,-8.5198636,3.4456279,-8.0866775,3.3457529,-7.6070603,3.3151452,-7.1713097
3.4456279,-8.0866775,3.3457529,-7.6070603,3.3151452,-7.1713097,3.3926878,-6.724363
3.3457529,-7.6070603,3.3151452,-7.1713097,3.3926878,-6.724363,3.3621144,-6.2890054
3.3151452,-7.1713097,3.3926878,-6.724363,3.3621144,-6.2890054,3.3388403,-5.7165713
3.3926878,-6.724363,3.3621144,-6.2890054,3.3388403,-5.7165713,3.4529098,-5.2555294
3.3621144,-6.2890054,3.3388403,-5.7165713,3.4529098,-5.2555294,3.4223864,-4.8207439
3.3388403,-5.7165713,3.4529098,-5.2555294,3.4223864,-4.8207439,3.3373673,-4.3998921
3.4529098,-5.2555294,3.4223864,-4.8207439,3.3373673,-4.3998921,3.574611,-3.9740875
3.4223864,-4.8207439,3.3373673,-4.3998921,3.574611,-3.9740875,3.5952833,-3.5850026
3.3373673,-4.3998921,3.574611,-3.9740875,3.5952833,-3.5850026,3.6564983,-3.1032994
3.574611,-3.9740875,3.5952833,-3.5850026,3.6564983,-3.1032994,3.8255256,-2.5967462
4.0144148,-9.1032261,3.9860817,-8.6311621,3.9909602,-8.2004002,3.9978801,-7.7308951
3.9860817,-8.6311621,3.9909602,-8.2004002,3.9978801,-7.7308951,4.0017298,-7.3201917
3.9909602,-8.2004002,3.9978801,-7.7308951,4.0017298,-7.3201917,3.8988086,-6.9210092
3.9978801,-7.7308951,4.0017298,-7.3201917,3.8988086,-6.9210092,3.9037137,-6.4908278
4.0017298,-7.3201917,3.8988086,-6.9210092,3.9037137,-6.4908278,3.8753905,-6.018917
3.8988086,-6.9210092,3.9037137,-6.4908278,3.8753905,-6.018917,3.9497741,-5.6150365
3.9037137,-6.4908278,3.8753905,-6.018917,3.9497741,-5.6150365,3.956701,-5.1469823
3.8753905,-6.018917,3.9497741,-5.6150365,3.956701,-5.1469823,3.9636228,-4.679262
3.9497741,-5.6150365,3.956701,-5.1469823,3.9636228,-4.679262,4.0418605,-4.1999603
3.956701,-5.1469823,3.9636228,-4.679262,4.0418605,-4.1999603,4.1148441,-3.8184535
3.9636228,-4.679262,4.0418605,-4.1999603,4.1148441,-3.8184535,4.1227079,-3.3330376
4.0418605,-4.1999603,4.1148441,-3.8184535,4.1227079,-3.3330376,4.3801682,-2.781219
2.8303822,-9.8330362,2.7580391,-9.1539218,2.7772054,-8.4600055,2.7750875,-7.8249958
2.7580391,-9.1539218,2.7772054,-8.4600055,2.7750875,-7.8249958,2.7548981,-7.1891062
2.7772054,-8.4600055,2.7750875,-7.8249958,2.7548981,-7.1891062,2.8090926,-6.5198174
2.7750875,-7.8249958,2.7548981,-7.1891062,2.8090926,-6.5198174,2.7910441,-5.8454887
2.7548981,-7.1891062,2.8090926,-6.5198174,2.7910441,-5.8454887,2.8059027,-5.2338595
2.8090926,-6.5198174,2.7910441,-5.8454887,2.8059027,-5.2338595,2.8599559,-4.567595
2.7910441,-5.8454887,2.8059027,-5.2338595,2.8599559,-4.567595,2.8800445,-3.8595177
2.8059027,-5.2338595,2.8599559,-4.567595,2.8800445,-3.8595177,2.9835929,-3.2801034
2.8599559,-4.567595,2.8800445,-3.8595177,2.9835929,-3.2801034,2.9993515,-2.6524409
2.8800445,-3.8595177,2.9835929,-3.2801034,2.9993515,-2.6524409,2.9792343,-2.0208723
2.9835929,-3.2801034,2.9993515,-2.6524409,2.9792343,-2.0208723,2.996036,-1.3748444
2.9993515,-2.6524409,2.9792343,-2.0208723,2.996036,-1.3748444,2.9221332,-0.73635319
2.9792343,-2.0208723,2.996036,-1.3748444,2.9221332,-0.73635319,2.8460596,-0.13631723
2.996036,-1.3748444,2.9221332,-0.73635319,2.8460596,-0.13631723,2.7551046,0.5254421
2.9221332,-0.73635319,2.8460596,-0.13631723,2.7551046,0.5254421,2.6248053,1.1353013
2.8460596,-0.13631723,2.7551046,0.5254421,2.6248053,1.1353013,2.6036541,1.7478223
2.7551046,0.5254421,2.6248053,1.1353013,2.6036541,1.7478223,2.5814454,2.3407171
2.6248053,1.1353013,2.6036541,1.7478223,2.5814454,2.3407171,2.5751525,2.8913799
2.6036541,1.7478223,2.5814454,2.3407171,2.5751525,2.8913799,2.4594841,3.4422637
1.5898258,4.0379488,1.4451888,3.4502833,1.4608975,2.7328719,1.3820098,1.991143
1.4451888,3.4502833,1.4608975,2.7328719,1.3820098,1.991143,1.3825392,1.3344028
1.4608975,2.7328719,1.3820098,1.991143,1.3825392,1.3344028,1.4167646,0.61223971
1.3820098,1.991143,1.3825392,1.3344028,1.4167646,0.61223971,1.4302875,-0.14687569
1.3825392,1.3344028,1.4167646,0.61223971,1.4302875,-0.14687569,1.5373618,-0.89938035
1.4167646,0.61223971,1.4302875,-0.14687569,1.5373618,-0.89938035,1.5693869,-1.6610885
1.4302875,-0.14687569,1.5373618,-0.89938035,1.5693869,-1.6610885,1.5515116,-2.3170994
1.5373618,-0.89938035,1.5693869,-1.6610885,1.5515116,-2.3170994,1.5945717,-2.8811325
1.5693869,-1.6610885,1.5515116,-2.3170994,1.5945717,-2.8811325,1.5711924,-3.6374527
1.5515116,-2.3170994,1.5945717,-2.8811325,1.5711924,-3.6374527,1.6043637,-4.3805697
1.5945717,-2.8811325,1.5711924,-3.6374527,1.6043637,-4.3805697,1.6863491,-5.2484069
1.5711924,-3.6374527,1.6043637,-4.3805697,1.6863491,-5.2484069,1.6456423,-5.9851962
1.6043637,-4.3805697,1.6863491,-5.2484069,1.6456423,-5.9851962,1.751606,-6.7546681
1.6863491,-5.2484069,1.6456423,-5.9851962,1.751606,-6.7546681,1.8887919,-7.6253913
1.6456423,-5.9851962,1.751606,-6.7546681,1.8887919,-7.6253913,1.828754,-8.3825588
1.751606,-6.7546681,1.8887919,-7.6253913,1.828754,-8.3825588,1.8077122,-9.1032877
-0.20165794,-2.8332344,0.35091193,-2.8970996,0.90932968,-3.082286,1.5507501,-3.3354424
0.35091193,-2.8970996,0.90932968,-3.082286,1.5507501,-3.3354424,2.1871899,-3.5261499
0.90932968,-3.082286,1.5507501,-3.3354424,2.1871899,-3.5261499,2.758173,-3.7673199
1.5507501,-3.3354424,2.1871899,-3.5261499,2.758173,-3.7673199,3.3277733,-3.9081352
2.1871899,-3.5261499,2.758173,-3.7673199,3.3277733,-3.9081352,4.0044452,-3.9036742
1.7249861,2.4688521,1.70946,1.857153,1.8019322,1.1878997,1.8425833,0.58678575
1.70946,1.857153,1.8019322,1.1878997,1.8425833,0.58678575,1.930748,0.17697468
1.8019322,1.1878997,1.8425833,0.58678575,1.930748,0.17697468,2.0380002,-0.55203882
1.8425833,0.58678575,1.930748,0.17697468,2.0380002,-0.55203882,2.099006,-1.1153233
3.5672636,2.908499,3.446822,2.3274158,3.4532875,1.7814639,3.4795421,1.2709496
3.446822,2.3274158,3.4532875,1.7814639,3.4795421,1.2709496,3.4495363,0.710814
3.4532875,1.7814639,3.4795421,1.2709496,3.4495363,0.710814,3.4549731,0.14457486
3.4795421,1.2709496,3.4495363,0.710814,3.4549731,0.14457486,3.4249229,-0.41682881
3.4495363,0.710814,3.4549731,0.14457486,3.4249229,-0.41682881,3.3937948,-0.99836842
3.4549731,0.14457486,3.4249229,-0.41682881,3.3937948,-0.99836842,3.4514789,-1.5925205
