var1(t-5),var2(t-5),var3(t-5),var4(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var1(t),var2(t),var3(t),var4(t)
7.6082352,5.2280556,1.7625048,-0.070131243,8.2873344,5.2425016,1.7800078,-0.069827436,9.0322415,5.1721936,1.8001335,-0.021294961,9.7274412,5.2254656,1.7703951,0.12983329,10.448558,5.2760603,1.7863414,0.17438134,11.156514,5.3649707,1.7499623,0.17133356
8.2873344,5.2425016,1.7800078,-0.069827436,9.0322415,5.1721936,1.8001335,-0.021294961,9.7274412,5.2254656,1.7703951,0.12983329,10.448558,5.2760603,1.7863414,0.17438134,11.156514,5.3649707,1.7499623,0.17133356,11.848527,5.4131271,1.7300328,0.12039109
-3.5958302,7.0004558,0.9945265,0.063411625,-3.1980196,7.0258205,1.3295668,-0.014460502,-2.5321768,6.9888874,1.734668,0.07782211,-1.8102853,7.0880782,1.5790544,0.14292888,-1.2689333,7.1032306,1.5416549,0.026144003,-0.57696136,7.1089934,1.7061728,-0.098444151
-3.1980196,7.0258205,1.3295668,-0.014460502,-2.5321768,6.9888874,1.734668,0.07782211,-1.8102853,7.0880782,1.5790544,0.14292888,-1.2689333,7.1032306,1.5416549,0.026144003,-0.57696136,7.1089934,1.7061728,-0.098444151,0.096004997,7.0244752,1.6009499,-0.2619635
-2.5321768,6.9888874,1.734668,0.07782211,-1.8102853,7.0880782,1.5790544,0.14292888,-1.2689333,7.1032306,1.5416549,0.026144003,-0.57696136,7.1089934,1.7061728,-0.098444151,0.096004997,7.0244752,1.6009499,-0.2619635,0.70379856,6.8994226,1.5128559,-0.25477064
-1.8102853,7.0880782,1.5790544,0.14292888,-1.2689333,7.1032306,1.5416549,0.026144003,-0.57696136,7.1089934,1.7061728,-0.098444151,0.096004997,7.0244752,1.6009499,-0.2619635,0.70379856,6.8994226,1.5128559,-0.25477064,1.3062897,6.8206587,1.5610553,-0.14372055
-1.2689333,7.1032306,1.5416549,0.026144003,-0.57696136,7.1089934,1.7061728,-0.098444151,0.096004997,7.0244752,1.6009499,-0.2619635,0.70379856,6.8994226,1.5128559,-0.25477064,1.3062897,6.8206587,1.5610553,-0.14372055,1.9526428,6.7844461,1.5382899,-0.14118082
-0.57696136,7.1089934,1.7061728,-0.098444151,0.096004997,7.0244752,1.6009499,-0.2619635,0.70379856,6.8994226,1.5128559,-0.25477064,1.3062897,6.8206587,1.5610553,-0.14372055,1.9526428,6.7844461,1.5382899,-0.14118082,2.5369217,6.7077141,1.5100507,-0.19373893
0.096004997,7.0244752,1.6009499,-0.2619635,0.70379856,6.8994226,1.5128559,-0.25477064,1.3062897,6.8206587,1.5610553,-0.14372055,1.9526428,6.7844461,1.5382899,-0.14118082,2.5369217,6.7077141,1.5100507,-0.19373893,3.1606834,6.629455,1.6098273,-0.14340609
0.70379856,6.8994226,1.5128559,-0.25477064,1.3062897,6.8206587,1.5610553,-0.14372055,1.9526428,6.7844461,1.5382899,-0.14118082,2.5369217,6.7077141,1.5100507,-0.19373893,3.1606834,6.629455,1.6098273,-0.14340609,3.8247835,6.5929892,1.646277,-0.090397235
1.3062897,6.8206587,1.5610553,-0.14372055,1.9526428,6.7844461,1.5382899,-0.14118082,2.5369217,6.7077141,1.5100507,-0.19373893,3.1606834,6.629455,1.6098273,-0.14340609,3.8247835,6.5929892,1.646277,-0.090397235,4.4777049,6.5571372,1.6754912,-0.092001392
1.9526428,6.7844461,1.5382899,-0.14118082,2.5369217,6.7077141,1.5100507,-0.19373893,3.1606834,6.629455,1.6098273,-0.14340609,3.8247835,6.5929892,1.646277,-0.090397235,4.4777049,6.5571372,1.6754912,-0.092001392,5.1651765,6.5193881,1.6444972,-0.14305159
2.5369217,6.7077141,1.5100507,-0.19373893,3.1606834,6.629455,1.6098273,-0.14340609,3.8247835,6.5929892,1.646277,-0.090397235,4.4777049,6.5571372,1.6754912,-0.092001392,5.1651765,6.5193881,1.6444972,-0.14305159,5.7933027,6.4426959,1.6125925,-0.19314115
3.1606834,6.629455,1.6098273,-0.14340609,3.8247835,6.5929892,1.646277,-0.090397235,4.4777049,6.5571372,1.6754912,-0.092001392,5.1651765,6.5193881,1.6444972,-0.14305159,5.7933027,6.4426959,1.6125925,-0.19314115,6.4552505,6.3648752,1.6407082,-0.19288712
3.8247835,6.5929892,1.646277,-0.090397235,4.4777049,6.5571372,1.6754912,-0.092001392,5.1651765,6.5193881,1.6444972,-0.14305159,5.7933027,6.4426959,1.6125925,-0.19314115,6.4552505,6.3648752,1.6407082,-0.19288712,7.1058693,6.2883862,1.5515783,-0.34084316
4.4777049,6.5571372,1.6754912,-0.092001392,5.1651765,6.5193881,1.6444972,-0.14305159,5.7933027,6.4426959,1.6125925,-0.19314115,6.4552505,6.3648752,1.6407082,-0.19288712,7.1058693,6.2883862,1.5515783,-0.34084316,7.6965131,6.0922006,1.5778392,-0.33909313
5.1651765,6.5193881,1.6444972,-0.14305159,5.7933027,6.4426959,1.6125925,-0.19314115,6.4552505,6.3648752,1.6407082,-0.19288712,7.1058693,6.2883862,1.5515783,-0.34084316,7.6965131,6.0922006,1.5778392,-0.33909313,8.3681407,6.0171117,1.6080255,-0.28454582
5.7933027,6.4426959,1.6125925,-0.19314115,6.4552505,6.3648752,1.6407082,-0.19288712,7.1058693,6.2883862,1.5515783,-0.34084316,7.6965131,6.0922006,1.5778392,-0.33909313,8.3681407,6.0171117,1.6080255,-0.28454582,8.9829335,5.864564,1.6300666,-0.28288097
6.4552505,6.3648752,1.6407082,-0.19288712,7.1058693,6.2883862,1.5515783,-0.34084316,7.6965131,6.0922006,1.5778392,-0.33909313,8.3681407,6.0171117,1.6080255,-0.28454582,8.9829335,5.864564,1.6300666,-0.28288097,9.6721939,5.790807,1.7071147,-0.18267649
7.1058693,6.2883862,1.5515783,-0.34084316,7.6965131,6.0922006,1.5778392,-0.33909313,8.3681407,6.0171117,1.6080255,-0.28454582,8.9829335,5.864564,1.6300666,-0.28288097,9.6721939,5.790807,1.7071147,-0.18267649,10.348625,5.7184228,1.6735111,-0.22848279
7.6965131,6.0922006,1.5778392,-0.33909313,8.3681407,6.0171117,1.6080255,-0.28454582,8.9829335,5.864564,1.6300666,-0.28288097,9.6721939,5.790807,1.7071147,-0.18267649,10.348625,5.7184228,1.6735111,-0.22848279,11.011003,5.6080207,1.6465644,-0.12726061
8.3681407,6.0171117,1.6080255,-0.28454582,8.9829335,5.864564,1.6300666,-0.28288097,9.6721939,5.790807,1.7071147,-0.18267649,10.348625,5.7184228,1.6735111,-0.22848279,11.011003,5.6080207,1.6465644,-0.12726061,11.665877,5.6166143,1.6371849,0.02148391
11.899918,4.7468966,-1.5379122,-0.14407018,11.284753,4.6892685,-1.5540992,-0.19518285,10.656639,4.5907503,-1.5806957,-0.1480781,10.020197,4.570806,-1.6080931,-0.10104838,9.3701641,4.5099116,-1.5860655,-0.10399325,8.7513441,4.4876114,-1.5027026,0.045409315
11.284753,4.6892685,-1.5540992,-0.19518285,10.656639,4.5907503,-1.5806957,-0.1480781,10.020197,4.570806,-1.6080931,-0.10104838,9.3701641,4.5099116,-1.5860655,-0.10399325,8.7513441,4.4876114,-1.5027026,0.045409315,8.168002,4.5462391,-1.4246822,-0.0098193611
10.656639,4.5907503,-1.5806957,-0.1480781,10.020197,4.570806,-1.6080931,-0.10104838,9.3701641,4.5099116,-1.5860655,-0.10399325,8.7513441,4.4876114,-1.5027026,0.045409315,8.168002,4.5462391,-1.4246822,-0.0098193611,7.6115983,4.4797559,-1.3991462,-0.11511262
10.020197,4.570806,-1.6080931,-0.10104838,9.3701641,4.5099116,-1.5860655,-0.10399325,8.7513441,4.4876114,-1.5027026,0.045409315,8.168002,4.5462391,-1.4246822,-0.0098193611,7.6115983,4.4797559,-1.3991462,-0.11511262,7.048685,4.454149,-1.4734856,-0.062974318
9.3701641,4.5099116,-1.5860655,-0.10399325,8.7513441,4.4876114,-1.5027026,0.045409315,8.168002,4.5462391,-1.4246822,-0.0098193611,7.6115983,4.4797559,-1.3991462,-0.11511262,7.048685,4.454149,-1.4734856,-0.062974318,6.4328098,4.4293765,-1.5029207,-0.17056719
8.7513441,4.4876114,-1.5027026,0.045409315,8.168002,4.5462391,-1.4246822,-0.0098193611,7.6115983,4.4797559,-1.3991462,-0.11511262,7.048685,4.454149,-1.4734856,-0.062974318,6.4328098,4.4293765,-1.5029207,-0.17056719,5.8463485,4.3176952,-1.4749777,-0.22775398
8.168002,4.5462391,-1.4246822,-0.0098193611,7.6115983,4.4797559,-1.3991462,-0.11511262,7.048685,4.454149,-1.4734856,-0.062974318,6.4328098,4.4293765,-1.5029207,-0.17056719,5.8463485,4.3176952,-1.4749777,-0.22775398,5.2528277,4.2471733,-1.4380215,-0.17913608
7.6115983,4.4797559,-1.3991462,-0.11511262,7.048685,4.454149,-1.4734856,-0.062974318,6.4328098,4.4293765,-1.5029207,-0.17056719,5.8463485,4.3176952,-1.4749777,-0.22775398,5.2528277,4.2471733,-1.4380215,-0.17913608,4.6959313,4.1743863,-1.406436,-0.23796291
7.048685,4.454149,-1.4734856,-0.062974318,6.4328098,4.4293765,-1.5029207,-0.17056719,5.8463485,4.3176952,-1.4749777,-0.22775398,5.2528277,4.2471733,-1.4380215,-0.17913608,4.6959313,4.1743863,-1.406436,-0.23796291,4.1276788,4.056803,-1.4243299,-0.18616149
6.4328098,4.4293765,-1.5029207,-0.17056719,5.8463485,4.3176952,-1.4749777,-0.22775398,5.2528277,4.2471733,-1.4380215,-0.17913608,4.6959313,4.1743863,-1.406436,-0.23796291,4.1276788,4.056803,-1.4243299,-0.18616149,3.5564674,4.0254571,-1.3822081,-0.1356719
5.8463485,4.3176952,-1.4749777,-0.22775398,5.2528277,4.2471733,-1.4380215,-0.17913608,4.6959313,4.1743863,-1.406436,-0.23796291,4.1276788,4.056803,-1.4243299,-0.18616149,3.5564674,4.0254571,-1.3822081,-0.1356719,3.0219123,3.9482655,-1.4808744,-0.35983046
5.2528277,4.2471733,-1.4380215,-0.17913608,4.6959313,4.1743863,-1.406436,-0.23796291,4.1276788,4.056803,-1.4243299,-0.18616149,3.5564674,4.0254571,-1.3822081,-0.1356719,3.0219123,3.9482655,-1.4808744,-0.35983046,2.3717679,3.7375928,-1.5606836,-0.30653291
4.6959313,4.1743863,-1.406436,-0.23796291,4.1276788,4.056803,-1.4243299,-0.18616149,3.5564674,4.0254571,-1.3822081,-0.1356719,3.0219123,3.9482655,-1.4808744,-0.35983046,2.3717679,3.7375928,-1.5606836,-0.30653291,1.7733655,3.7030391,-1.4485603,-0.14494692
4.1276788,4.056803,-1.4243299,-0.18616149,3.5564674,4.0254571,-1.3822081,-0.1356719,3.0219123,3.9482655,-1.4808744,-0.35983046,2.3717679,3.7375928,-1.5606836,-0.30653291,1.7733655,3.7030391,-1.4485603,-0.14494692,1.2129196,3.6216352,-1.4069166,-0.14773146
3.5564674,4.0254571,-1.3822081,-0.1356719,3.0219123,3.9482655,-1.4808744,-0.35983046,2.3717679,3.7375928,-1.5606836,-0.30653291,1.7733655,3.7030391,-1.4485603,-0.14494692,1.2129196,3.6216352,-1.4069166,-0.14773146,0.6478322,3.584854,-1.4835009,-0.033931489
3.0219123,3.9482655,-1.4808744,-0.35983046,2.3717679,3.7375928,-1.5606836,-0.30653291,1.7733655,3.7030391,-1.4485603,-0.14494692,1.2129196,3.6216352,-1.4069166,-0.14773146,0.6478322,3.584854,-1.4835009,-0.033931489,0.026118887,3.5944901,-1.5097425,-0.093010443
2.3717679,3.7375928,-1.5606836,-0.30653291,1.7733655,3.7030391,-1.4485603,-0.14494692,1.2129196,3.6216352,-1.4069166,-0.14773146,0.6478322,3.584854,-1.4835009,-0.033931489,0.026118887,3.5944901,-1.5097425,-0.093010443,-0.55996182,3.5104456,-1.4712246,-0.15309364
1.7733655,3.7030391,-1.4485603,-0.14494692,1.2129196,3.6216352,-1.4069166,-0.14773146,0.6478322,3.584854,-1.4835009,-0.033931489,0.026118887,3.5944901,-1.5097425,-0.093010443,-0.55996182,3.5104456,-1.4712246,-0.15309364,-1.1508608,3.4720151,-1.6195138,-0.035886515
1.2129196,3.6216352,-1.4069166,-0.14773146,0.6478322,3.584854,-1.4835009,-0.033931489,0.026118887,3.5944901,-1.5097425,-0.093010443,-0.55996182,3.5104456,-1.4712246,-0.15309364,-1.1508608,3.4720151,-1.6195138,-0.035886515,-1.8555728,3.4817364,-1.7617802,0.024303156
-0.65937514,9.2505271,1.1324446,-0.54516029,-0.20639731,9.032463,1.126781,-0.54243386,0.2420497,8.81658,1.1199551,-0.48163793,0.68956675,8.6471526,1.1087663,-0.47653635,1.1290627,8.4353509,1.155293,-0.53146912,1.6138011,8.2219773,1.2011081,-0.58512599
-0.20639731,9.032463,1.126781,-0.54243386,0.2420497,8.81658,1.1199551,-0.48163793,0.68956675,8.6471526,1.1087663,-0.47653635,1.1290627,8.4353509,1.155293,-0.53146912,1.6138011,8.2219773,1.2011081,-0.58512599,2.0899492,7.9672501,1.1840366,-0.63342964
0.2420497,8.81658,1.1199551,-0.48163793,0.68956675,8.6471526,1.1087663,-0.47653635,1.1290627,8.4353509,1.155293,-0.53146912,1.6138011,8.2219773,1.2011081,-0.58512599,2.0899492,7.9672501,1.1840366,-0.63342964,2.5610304,7.7152336,1.1752913,-0.57254916
0.68956675,8.6471526,1.1087663,-0.47653635,1.1290627,8.4353509,1.155293,-0.53146912,1.6138011,8.2219773,1.2011081,-0.58512599,2.0899492,7.9672501,1.1840366,-0.63342964,2.5610304,7.7152336,1.1752913,-0.57254916,3.0301823,7.5092108,1.277356,-0.62750588
1.1290627,8.4353509,1.155293,-0.53146912,1.6138011,8.2219773,1.2011081,-0.58512599,2.0899492,7.9672501,1.1840366,-0.63342964,2.5610304,7.7152336,1.1752913,-0.57254916,3.0301823,7.5092108,1.277356,-0.62750588,3.5829152,7.2132289,1.2529052,-0.78204766
1.6138011,8.2219773,1.2011081,-0.58512599,2.0899492,7.9672501,1.1840366,-0.63342964,2.5610304,7.7152336,1.1752913,-0.57254916,3.0301823,7.5092108,1.277356,-0.62750588,3.5829152,7.2132289,1.2529052,-0.78204766,4.0325064,6.8835727,1.1866246,-0.66304059
2.0899492,7.9672501,1.1840366,-0.63342964,2.5610304,7.7152336,1.1752913,-0.57254916,3.0301823,7.5092108,1.277356,-0.62750588,3.5829152,7.2132289,1.2529052,-0.78204766,4.0325064,6.8835727,1.1866246,-0.66304059,4.5322149,6.6827964,1.2351951,-0.605225
2.5610304,7.7152336,1.1752913,-0.57254916,3.0301823,7.5092108,1.277356,-0.62750588,3.5829152,7.2132289,1.2529052,-0.78204766,4.0325064,6.8835727,1.1866246,-0.66304059,4.5322149,6.6827964,1.2351951,-0.605225,5.0206625,6.3993926,1.2207496,-0.59877885
3.0301823,7.5092108,1.277356,-0.62750588,3.5829152,7.2132289,1.2529052,-0.78204766,4.0325064,6.8835727,1.1866246,-0.66304059,4.5322149,6.6827964,1.2351951,-0.605225,5.0206625,6.3993926,1.2207496,-0.59877885,5.5088146,6.2037734,1.2163347,-0.43359008
3.5829152,7.2132289,1.2529052,-0.78204766,4.0325064,6.8835727,1.1866246,-0.66304059,4.5322149,6.6827964,1.2351951,-0.605225,5.0206625,6.3993926,1.2207496,-0.59877885,5.5088146,6.2037734,1.2163347,-0.43359008,5.9937302,6.0525206,1.2599419,-0.37848617
4.0325064,6.8835727,1.1866246,-0.66304059,4.5322149,6.6827964,1.2351951,-0.605225,5.0206625,6.3993926,1.2207496,-0.59877885,5.5088146,6.2037734,1.2163347,-0.43359008,5.9937302,6.0525206,1.2599419,-0.37848617,6.5167681,5.9009844,1.3047904,-0.27248838
4.5322149,6.6827964,1.2351951,-0.605225,5.0206625,6.3993926,1.2207496,-0.59877885,5.5088146,6.2037734,1.2163347,-0.43359008,5.9937302,6.0525206,1.2599419,-0.37848617,6.5167681,5.9009844,1.3047904,-0.27248838,7.0375626,5.8345299,1.2931535,-0.16500928
5.0206625,6.3993926,1.2207496,-0.59877885,5.5088146,6.2037734,1.2163347,-0.43359008,5.9937302,6.0525206,1.2599419,-0.37848617,6.5167681,5.9009844,1.3047904,-0.27248838,7.0375626,5.8345299,1.2931535,-0.16500928,7.5512909,5.768977,1.2730407,-0.21403573
5.5088146,6.2037734,1.2163347,-0.43359008,5.9937302,6.0525206,1.2599419,-0.37848617,6.5167681,5.9009844,1.3047904,-0.27248838,7.0375626,5.8345299,1.2931535,-0.16500928,7.5512909,5.768977,1.2730407,-0.21403573,8.0559952,5.6633013,1.3104487,-0.16294864
5.9937302,6.0525206,1.2599419,-0.37848617,6.5167681,5.9009844,1.3047904,-0.27248838,7.0375626,5.8345299,1.2931535,-0.16500928,7.5512909,5.768977,1.2730407,-0.21403573,8.0559952,5.6633013,1.3104487,-0.16294864,8.5996499,5.6386181,1.3467531,-0.11178225
6.5167681,5.9009844,1.3047904,-0.27248838,7.0375626,5.8345299,1.2931535,-0.16500928,7.5512909,5.768977,1.2730407,-0.21403573,8.0559952,5.6633013,1.3104487,-0.16294864,8.5996499,5.6386181,1.3467531,-0.11178225,9.1333976,5.5738755,1.3270887,-0.11051954
7.0375626,5.8345299,1.2931535,-0.16500928,7.5512909,5.768977,1.2730407,-0.21403573,8.0559952,5.6633013,1.3104487,-0.16294864,8.5996499,5.6386181,1.3467531,-0.11178225,9.1333976,5.5738755,1.3270887,-0.11051954,9.6613208,5.5502025,1.31239,-0.0089491566
7.5512909,5.768977,1.2730407,-0.21403573,8.0559952,5.6633013,1.3104487,-0.16294864,8.5996499,5.6386181,1.3467531,-0.11178225,9.1333976,5.5738755,1.3270887,-0.11051954,9.6613208,5.5502025,1.31239,-0.0089491566,10.18331,5.5667162,1.2892573,-0.10736895
8.0559952,5.6633013,1.3104487,-0.16294864,8.5996499,5.6386181,1.3467531,-0.11178225,9.1333976,5.5738755,1.3270887,-0.11051954,9.6613208,5.5502025,1.31239,-0.0089491566,10.18331,5.5667162,1.2892573,-0.10736895,10.692727,5.4643073,1.3092013,-0.35462734
8.5996499,5.6386181,1.3467531,-0.11178225,9.1333976,5.5738755,1.3270887,-0.11051954,9.6613208,5.5502025,1.31239,-0.0089491566,10.18331,5.5667162,1.2892573,-0.10736895,10.692727,5.4643073,1.3092013,-0.35462734,11.230671,5.2830143,1.3335449,-0.49887876
9.1333976,5.5738755,1.3270887,-0.11051954,9.6613208,5.5502025,1.31239,-0.0089491566,10.18331,5.5667162,1.2892573,-0.10736895,10.692727,5.4643073,1.3092013,-0.35462734,11.230671,5.2830143,1.3335449,-0.49887876,11.759563,5.0652043,1.3222296,-0.54452503
-0.34627679,9.85339,1.514984,-0.47351256,0.25971682,9.663985,1.2477569,-0.50292886,0.65192876,9.4510469,1.0432039,-0.48055408,1.09428,9.2795417,1.0960687,-0.4812119,1.5287838,9.0660774,1.0809445,-0.53104964,1.9590356,8.854702,1.1876003,-0.58967935
0.25971682,9.663985,1.2477569,-0.50292886,0.65192876,9.4510469,1.0432039,-0.48055408,1.09428,9.2795417,1.0960687,-0.4812119,1.5287838,9.0660774,1.0809445,-0.53104964,1.9590356,8.854702,1.1876003,-0.58967935,2.478864,8.594334,1.2957354,-0.59321624
0.65192876,9.4510469,1.0432039,-0.48055408,1.09428,9.2795417,1.0960687,-0.4812119,1.5287838,9.0660774,1.0809445,-0.53104964,1.9590356,8.854702,1.1876003,-0.58967935,2.478864,8.594334,1.2957354,-0.59321624,2.9956238,8.380129,1.2841256,-0.53228985
1.09428,9.2795417,1.0960687,-0.4812119,1.5287838,9.0660774,1.0809445,-0.53104964,1.9590356,8.854702,1.1876003,-0.58967935,2.478864,8.594334,1.2957354,-0.59321624,2.9956238,8.380129,1.2841256,-0.53228985,3.5061645,8.1685021,1.0314285,-0.5623507
1.5287838,9.0660774,1.0809445,-0.53104964,1.9590356,8.854702,1.1876003,-0.58967935,2.478864,8.594334,1.2957354,-0.59321624,2.9956238,8.380129,1.2841256,-0.53228985,3.5061645,8.1685021,1.0314285,-0.5623507,3.8207667,7.9302485,1.1348593,-0.56460275
1.9590356,8.854702,1.1876003,-0.58967935,2.478864,8.594334,1.2957354,-0.59321624,2.9956238,8.380129,1.2841256,-0.53228985,3.5061645,8.1685021,1.0314285,-0.5623507,3.8207667,7.9302485,1.1348593,-0.56460275,4.414052,7.7168199,1.4760095,-0.477021
2.478864,8.594334,1.2957354,-0.59321624,2.9956238,8.380129,1.2841256,-0.53228985,3.5061645,8.1685021,1.0314285,-0.5623507,3.8207667,7.9302485,1.1348593,-0.56460275,4.414052,7.7168199,1.4760095,-0.477021,5.0015743,7.5486317,1.2239248,-0.56013773
2.9956238,8.380129,1.2841256,-0.53228985,3.5061645,8.1685021,1.0314285,-0.5623507,3.8207667,7.9302485,1.1348593,-0.56460275,4.414052,7.7168199,1.4760095,-0.477021,5.0015743,7.5486317,1.2239248,-0.56013773,5.3931918,7.2687097,1.1635979,-0.34126641
3.5061645,8.1685021,1.0314285,-0.5623507,3.8207667,7.9302485,1.1348593,-0.56460275,4.414052,7.7168199,1.4760095,-0.477021,5.0015743,7.5486317,1.2239248,-0.56013773,5.3931918,7.2687097,1.1635979,-0.34126641,5.9324526,7.2756186,1.3872352,-0.090077631
3.8207667,7.9302485,1.1348593,-0.56460275,4.414052,7.7168199,1.4760095,-0.477021,5.0015743,7.5486317,1.2239248,-0.56013773,5.3931918,7.2687097,1.1635979,-0.34126641,5.9324526,7.2756186,1.3872352,-0.090077631,6.5029799,7.1966476,1.4639601,-0.30232101
4.414052,7.7168199,1.4760095,-0.477021,5.0015743,7.5486317,1.2239248,-0.56013773,5.3931918,7.2687097,1.1635979,-0.34126641,5.9324526,7.2756186,1.3872352,-0.090077631,6.5029799,7.1966476,1.4639601,-0.30232101,7.1036207,7.0337617,1.1876825,-0.077120038
5.0015743,7.5486317,1.2239248,-0.56013773,5.3931918,7.2687097,1.1635979,-0.34126641,5.9324526,7.2756186,1.3872352,-0.090077631,6.5029799,7.1966476,1.4639601,-0.30232101,7.1036207,7.0337617,1.1876825,-0.077120038,7.453126,7.1349516,0.90611212,-0.057325922
5.3931918,7.2687097,1.1635979,-0.34126641,5.9324526,7.2756186,1.3872352,-0.090077631,6.5029799,7.1966476,1.4639601,-0.30232101,7.1036207,7.0337617,1.1876825,-0.077120038,7.453126,7.1349516,0.90611212,-0.057325922,7.8285104,6.987901,1.2491313,-0.33458018
5.9324526,7.2756186,1.3872352,-0.090077631,6.5029799,7.1966476,1.4639601,-0.30232101,7.1036207,7.0337617,1.1876825,-0.077120038,7.453126,7.1349516,0.90611212,-0.057325922,7.8285104,6.987901,1.2491313,-0.33458018,8.452431,6.8672874,1.5007875,-0.19557265
6.5029799,7.1966476,1.4639601,-0.30232101,7.1036207,7.0337617,1.1876825,-0.077120038,7.453126,7.1349516,0.90611212,-0.057325922,7.8285104,6.987901,1.2491313,-0.33458018,8.452431,6.8672874,1.5007875,-0.19557265,9.0291404,6.8314429,0.96381927,-0.31100859
7.1036207,7.0337617,1.1876825,-0.077120038,7.453126,7.1349516,0.90611212,-0.057325922,7.8285104,6.987901,1.2491313,-0.33458018,8.452431,6.8672874,1.5007875,-0.19557265,9.0291404,6.8314429,0.96381927,-0.31100859,9.2234864,6.6184805,0.89683749,-0.35491962
7.453126,7.1349516,0.90611212,-0.057325922,7.8285104,6.987901,1.2491313,-0.33458018,8.452431,6.8672874,1.5007875,-0.19557265,9.0291404,6.8314429,0.96381927,-0.31100859,9.2234864,6.6184805,0.89683749,-0.35491962,9.7466104,6.5475072,1.5448843,-0.19052826
7.8285104,6.987901,1.2491313,-0.33458018,8.452431,6.8672874,1.5007875,-0.19557265,9.0291404,6.8314429,0.96381927,-0.31100859,9.2234864,6.6184805,0.89683749,-0.35491962,9.7466104,6.5475072,1.5448843,-0.19052826,10.459394,6.4660579,1.6139788,-0.34008218
8.452431,6.8672874,1.5007875,-0.19557265,9.0291404,6.8314429,0.96381927,-0.31100859,9.2234864,6.6184805,0.89683749,-0.35491962,9.7466104,6.5475072,1.5448843,-0.19052826,10.459394,6.4660579,1.6139788,-0.34008218,11.037793,6.2754414,1.4003498,-0.13022097
9.0291404,6.8314429,0.96381927,-0.31100859,9.2234864,6.6184805,0.89683749,-0.35491962,9.7466104,6.5475072,1.5448843,-0.19052826,10.459394,6.4660579,1.6139788,-0.34008218,11.037793,6.2754414,1.4003498,-0.13022097,11.579674,6.3618811,1.2864847,-0.072076598
9.2234864,6.6184805,0.89683749,-0.35491962,9.7466104,6.5475072,1.5448843,-0.19052826,10.459394,6.4660579,1.6139788,-0.34008218,11.037793,6.2754414,1.4003498,-0.13022097,11.579674,6.3618811,1.2864847,-0.072076598,12.066981,6.2177802,1.2182687,-0.36025246
12.049865,4.7026293,-1.4465976,-0.44327062,11.471226,4.5253211,-1.7559482,-0.48878682,10.645106,4.3115998,-1.833572,-0.39604547,10.004368,4.2084847,-1.7335338,-0.56369784,9.2582794,3.8606416,-1.6655543,-0.62541486,8.6719249,3.7081528,-1.6405246,-0.43398177
11.471226,4.5253211,-1.7559482,-0.48878682,10.645106,4.3115998,-1.833572,-0.39604547,10.004368,4.2084847,-1.7335338,-0.56369784,9.2582794,3.8606416,-1.6655543,-0.62541486,8.6719249,3.7081528,-1.6405246,-0.43398177,7.9458597,3.5134562,-1.8289617,-0.38661151
10.645106,4.3115998,-1.833572,-0.39604547,10.004368,4.2084847,-1.7335338,-0.56369784,9.2582794,3.8606416,-1.6655543,-0.62541486,8.6719249,3.7081528,-1.6405246,-0.43398177,7.9458597,3.5134562,-1.8289617,-0.38661151,7.2087556,3.3988636,-1.699272,-0.34474912
10.004368,4.2084847,-1.7335338,-0.56369784,9.2582794,3.8606416,-1.6655543,-0.62541486,8.6719249,3.7081528,-1.6405246,-0.43398177,7.9458597,3.5134562,-1.8289617,-0.38661151,7.2087556,3.3988636,-1.699272,-0.34474912,6.5864421,3.2376569,-1.7981559,-0.4582317
9.2582794,3.8606416,-1.6655543,-0.62541486,8.6719249,3.7081528,-1.6405246,-0.43398177,7.9458597,3.5134562,-1.8289617,-0.38661151,7.2087556,3.3988636,-1.699272,-0.34474912,6.5864421,3.2376569,-1.7981559,-0.4582317,5.7702308,3.0322782,-1.7731955,-0.46697046
8.6719249,3.7081528,-1.6405246,-0.43398177,7.9458597,3.5134562,-1.8289617,-0.38661151,7.2087556,3.3988636,-1.699272,-0.34474912,6.5864421,3.2376569,-1.7981559,-0.4582317,5.7702308,3.0322782,-1.7731955,-0.46697046,5.1678857,2.8640805,-1.5701072,-0.31417427
7.9458597,3.5134562,-1.8289617,-0.38661151,7.2087556,3.3988636,-1.699272,-0.34474912,6.5864421,3.2376569,-1.7981559,-0.4582317,5.7702308,3.0322782,-1.7731955,-0.46697046,5.1678857,2.8640805,-1.5701072,-0.31417427,4.5141451,2.7809388,-1.827486,-0.20886991
7.2087556,3.3988636,-1.699272,-0.34474912,6.5864421,3.2376569,-1.7981559,-0.4582317,5.7702308,3.0322782,-1.7731955,-0.46697046,5.1678857,2.8640805,-1.5701072,-0.31417427,4.5141451,2.7809388,-1.827486,-0.20886991,3.7058969,2.6969846,-1.8679344,-0.32470588
6.5864421,3.2376569,-1.7981559,-0.4582317,5.7702308,3.0322782,-1.7731955,-0.46697046,5.1678857,2.8640805,-1.5701072,-0.31417427,4.5141451,2.7809388,-1.827486,-0.20886991,3.7058969,2.6969846,-1.8679344,-0.32470588,3.0197976,2.5211741,-1.6696169,-0.44367711
