,frame_number,pedestrian_ID,pos_x,pos_y,v_x,v_y
3671,1073,255,1.4451888,3.4502833,-0.16116034,-1.6313461
3672,1073,256,0.71138122,3.7638477,-0.11801661,0.42164292
3673,1074,240,2.5528569,2.8168518,0.059728092,1.0925415
3674,1074,243,2.4857063,1.5904579,0.24588009,1.163489
3675,1074,252,3.5952833,-3.5850026,0.10235914,1.0884851
3676,1074,253,4.1148441,-3.8184535,0.10105927,1.0836534
3677,1074,254,2.7750875,-7.8249958,-0.027884138,1.5886241
3678,1074,255,1.4608975,2.7328719,-0.07897379,-1.8239254
3679,1074,256,0.66417457,3.9325049,0.024822666,0.020414315
3680,1075,240,2.6504523,3.2699676,0.24398848,1.1327896
3681,1075,243,2.6397463,2.0755345,0.38509996,1.2126915
3682,1075,252,3.6564983,-3.1032994,0.28780288,1.2353205
3683,1075,253,4.1227079,-3.3330376,0.33165503,1.2965432
3684,1075,254,2.7548981,-7.1891062,0.042506438,1.631473
3685,1075,255,1.3820098,1.991143,-0.097947869,-1.7480865
3686,1075,256,0.73123935,3.7801792,0.16766195,-0.38081429
3687,1076,252,3.8255256,-2.5967462,0.4225683,1.266383
3688,1076,253,4.3801682,-2.781219,0.64365053,1.3795465
3689,1076,254,2.8090926,-6.5198174,0.045182444,1.6795218
3690,1076,255,1.3825392,1.3344028,0.043443499,-1.7236291
3691,1077,254,2.7910441,-5.8454887,-0.0039874069,1.6074474
3692,1077,255,1.4167646,0.61223971,0.059685297,-1.8515981
3693,1078,254,2.8059027,-5.2338595,0.086139744,1.5973671
3694,1078,255,1.4302875,-0.14687569,0.15074656,-1.8895251
3695,1078,257,-0.20165794,-2.8332344,1.3814247,-0.15966282
3696,1079,254,2.8599559,-4.567595,0.092677305,1.7179272
3697,1079,255,1.5373618,-0.89938035,0.17387422,-1.892766
3698,1079,257,0.35091193,-2.8970996,1.3887345,-0.31131439
3699,1079,258,1.7249861,2.4688521,-0.038815231,-1.5292479
3700,1080,254,2.8800445,-3.8595177,0.15454627,1.6093645
3701,1080,255,1.5693869,-1.6610885,0.017687186,-1.7721488
3702,1080,257,0.90932968,-3.082286,1.4997977,-0.54792855
3703,1080,258,1.70946,1.857153,0.096182748,-1.6011906
3704,1081,254,2.9835929,-3.2801034,0.14913365,1.508846
3705,1081,255,1.5515116,-2.3170994,0.031481069,-1.525055
3706,1081,257,1.5507501,-3.3354424,1.5973253,-0.55482997
3707,1081,258,1.8019322,1.1878997,0.16640414,-1.587959
3708,1082,254,2.9993515,-2.6524409,-0.0054483082,1.5740389
3709,1082,255,1.5945717,-2.8811325,0.024601057,-1.6504415
3710,1082,257,2.1871899,-3.5261499,1.5092786,-0.53984689
3711,1082,258,1.8425833,0.58678575,0.16101975,-1.2636563
3712,1083,254,2.9792343,-2.0208723,-0.0041443316,1.5969957
3713,1083,255,1.5711924,-3.6374527,0.012239934,-1.8742965
3714,1083,257,2.758173,-3.7673199,1.4257292,-0.47748154
3715,1083,258,1.930748,0.17697468,0.24427111,-1.4235307
3716,1084,254,2.996036,-1.3748444,-0.071376345,1.6056489
3717,1084,255,1.6043637,-4.3805697,0.14394587,-2.0136928
3718,1084,257,3.3277733,-3.9081352,1.5578402,-0.17044291
3719,1084,258,2.0380002,-0.55203882,0.21032242,-1.6153725
3720,1085,254,2.9221332,-0.73635319,-0.18747052,1.5481589
3721,1085,255,1.6863491,-5.2484069,0.051598365,-2.0057831
3722,1085,257,4.0044452,-3.9036742,1.6916798,0.011152302
3723,1085,258,2.099006,-1.1153233,0.15251455,-1.4082113
3724,1085,259,3.5672636,2.908499,-0.30110417,-1.4527081
3725,1086,254,2.8460596,-0.13631723,-0.20878573,1.5772441
3726,1086,255,1.6456423,-5.9851962,0.081571152,-1.8828265
3727,1086,259,3.446822,2.3274158,-0.14247023,-1.4087938
3728,1086,260,2.409404,-1.4736491,0.89853296,-1.0545902
3729,1087,254,2.7551046,0.5254421,-0.27656787,1.5895232
3730,1087,255,1.751606,-6.7546681,0.30393699,-2.0502438
3731,1087,259,3.4532875,1.7814639,0.040900122,-1.3205827
3732,1087,260,2.7688172,-1.8954852,1.0122887,-0.96747325
3733,1088,254,2.6248053,1.1353013,-0.18931311,1.5279753
3734,1088,255,1.8887919,-7.6253913,0.09643497,-2.0348634
3735,1088,259,3.4795421,1.2709496,-0.0046889733,-1.3383124
3736,1088,260,3.219235,-2.2476277,1.1728927,-0.73641868
3737,1089,254,2.6036541,1.7478223,-0.054199874,1.5067698
3738,1089,255,1.828754,-8.3825588,-0.10134966,-1.8473705
3739,1089,259,3.4495363,0.710814,-0.030711222,-1.4079684
3740,1089,260,3.7071314,-2.4846201,1.2329985,-0.64042881
3741,1090,254,2.5814454,2.3407171,-0.035627015,1.429447
3742,1090,255,1.8077122,-9.1032877,-0.052604486,-1.8018222
3743,1090,259,3.4549731,0.14457486,-0.030766744,-1.4095535
3744,1090,260,4.2056338,-2.7599707,1.2462561,-0.68837658
3745,1090,261,1.2813089,3.8577059,0.18631444,-1.6731444
3746,1091,254,2.5751525,2.8913799,-0.15245162,1.3769333
3747,1091,259,3.4249229,-0.41682881,-0.076472802,-1.4286791
3748,1091,261,1.3558347,3.1884482,0.17004499,-1.5455323
3749,1092,254,2.4594841,3.4422637,-0.28917099,1.3772096
3750,1092,259,3.3937948,-0.99836842,0.03319504,-1.4696146
3751,1092,261,1.4173449,2.6212801,0.15097479,-1.4667046
3752,1093,259,3.4514789,-1.5925205,0.075022437,-1.5251285
3753,1093,261,1.4766145,2.0150845,0.35666142,-1.5239373
3754,1094,259,3.4538128,-2.2184712,0.029336083,-1.5437859
3755,1094,261,1.702674,1.4021303,0.40230217,-1.5289821
3756,1095,259,3.4749478,-2.8275492,-0.012484784,-1.490998
3757,1095,261,1.7984562,0.79189883,0.24066445,-1.5000318
3758,1096,259,3.443825,-3.4112697,-0.19178683,-1.4970894
3759,1096,261,1.8952056,0.20210484,0.33310303,-1.4866303
3760,1097,259,3.3215183,-4.0252207,-0.28392771,-1.5396849
3761,1097,261,2.0649387,-0.39740543,0.2158582,-1.5176166
3762,1098,259,3.2166828,-4.6430176,-0.37327225,-1.5116934
3763,1098,261,2.0678921,-1.0119885,0.097340611,-1.573509
3764,1099,259,3.0229005,-5.2345754,-0.44055133,-1.4864122
3765,1099,261,2.1428111,-1.6562127,0.049014823,-1.617583
3766,1100,259,2.8642417,-5.8321474,-0.33099291,-1.5271383
3767,1100,261,2.107104,-2.3060549,-0.13643338,-1.6451687
3768,1100,262,3.3946811,-9.3852236,0.16738329,1.4703956
3769,1101,259,2.7581062,-6.4562861,-0.25376411,-1.7619698
3770,1101,261,2.0336644,-2.9723476,-0.023558982,-1.6852686
3771,1101,262,3.4616344,-8.7970654,0.034885941,1.5018944
3772,1101,263,1.1575114,-10.079188,0.095187865,1.7134939
3773,1102,259,2.6612305,-7.2417232,-0.049258621,-1.7557664
3774,1102,261,2.0882568,-3.6542697,-0.0034923171,-1.7398995
3775,1102,262,3.4225899,-8.1837081,0.034764244,1.4995625
3776,1102,263,1.1955866,-9.3937907,0.13898423,1.6592158
3777,1103,259,2.7186993,-7.8608992,0.095753235,-1.5943341
3778,1103,261,2.0308706,-4.3642672,0.020801448,-1.7177742
3779,1103,262,3.4894458,-7.5974154,-0.0058279147,1.5757481
3780,1103,263,1.2686988,-8.7518156,0.039942895,1.5617399
3781,1104,259,2.737833,-8.5171905,0.18474381,-1.6235015
3782,1104,261,2.104898,-5.028489,0.16079289,-1.682669
3783,1104,262,3.4179275,-6.9231096,-0.15916428,1.6355125
3784,1104,263,1.2275409,-8.1443988,-0.031507736,1.5388982
3785,1105,259,2.8664943,-9.1597004,0.4311896,-1.6593958
3786,1105,261,2.1595049,-5.7104024,-0.069420106,-1.6877029
3787,1105,262,3.3621144,-6.2890054,-0.14217227,1.5366457
3788,1105,263,1.2434926,-7.520697,0.13855927,1.6515098
3789,1106,259,3.0827847,-9.8447071,0.54072595,-1.7125167
3790,1106,261,2.0493619,-6.3786514,-0.1164947,-1.7100368
3791,1106,262,3.3041897,-5.693793,-0.19084598,1.4682266
3792,1106,263,1.3383883,-6.8231909,0.18908766,1.7202505
3793,1107,261,2.0663091,-7.0784319,-0.16153532,-1.6861564
3794,1107,262,3.2094376,-5.1144241,-0.10415129,1.4112595
3795,1107,263,1.3947627,-6.1444967,0.27702728,1.6326729
3796,1108,261,1.9201336,-7.7275765,-0.38784362,-1.5995662
3797,1108,262,3.2208687,-4.5647854,0.032485723,1.4467289
3798,1108,263,1.5600101,-5.5170526,0.46109192,1.6105755
3799,1109,261,1.7560342,-8.3580848,-0.41024847,-1.5762709
3800,1109,262,3.2354262,-3.9570409,-0.073974171,1.5557489
3801,1109,263,1.7636363,-4.8560362,0.41328581,1.6084323
3802,1110,262,3.1616894,-3.3201863,-0.051605402,1.5521472
3803,1110,263,1.8906388,-4.2303068,0.40713112,1.5269049
3804,1111,262,3.1941419,-2.7153232,0.16631961,1.4267784
3805,1111,263,2.0893412,-3.6345123,0.43128416,1.5677419
3806,1112,262,3.294745,-2.1787636,0.11105587,1.6517615
3807,1112,263,2.2356661,-2.9761133,0.22737629,1.6351722
3808,1113,262,3.2829866,-1.393914,0.094960067,1.7726746
3809,1113,263,2.2712422,-2.3263746,0.22511451,1.6053273
3810,1114,262,3.3707131,-0.76062388,0.12379498,1.4732581
3811,1114,263,2.4157577,-1.6918514,0.24881545,1.6233434
3812,1115,262,3.3820226,-0.2153075,-0.012249514,1.4420715
3813,1115,263,2.4702946,-1.0276999,0.044357741,1.6473941
3814,1115,264,1.8635214,3.295058,0.015373001,-1.3863517
3815,1116,262,3.3609135,0.39303335,-0.030558824,1.5170789
3816,1116,263,2.4512439,-0.37393613,0.044236043,1.6448427
3817,1116,264,1.8696706,2.7405173,-0.17070829,-1.4046444
3818,1117,262,3.3575755,0.99835558,-0.1900824,1.4698499
3819,1117,263,2.5056834,0.28817428,0.021638741,1.6471575
3820,1117,264,1.7269547,2.1713424,-0.10462491,-1.4668369
3821,1118,262,3.2088476,1.5689133,-0.24499538,1.28433
3822,1118,263,2.4685549,0.94378988,-0.14077299,1.5977105
3823,1118,264,1.7859707,1.5670478,-0.082090069,-1.4742579
3824,1119,262,3.1615792,2.0258195,-0.12873102,1.363947
3825,1119,263,2.393065,1.5663427,-0.078209026,1.4889719
3826,1119,264,1.6612827,0.9919361,-0.22002111,-1.4540709
3827,1120,262,3.1058628,2.6600709,-0.21286019,1.4774168
3828,1120,263,2.4059877,2.1349674,-0.062276079,1.363771
3829,1120,264,1.6099538,0.40379105,-0.013206236,-1.4883606
3830,1121,262,2.991291,3.2077529,-0.28642928,1.3692052
3831,1121,263,2.3432441,2.6573595,-0.15685882,1.3059803
3832,1121,264,1.6507177,-0.19875238,-0.08523265,-1.5300976
3833,1122,264,1.5417676,-0.82028704,0.0056965168,-1.5679809
3834,1123,264,1.6552749,-1.4531371,0.12237125,-1.5606061
3835,1124,264,1.6396646,-2.068772,-0.063496788,-1.5619254
3836,1125,264,1.6044775,-2.7026775,0.073491834,-1.6041085
3837,1126,264,1.6984581,-3.3520588,-0.044674794,-1.6428777
3838,1127,264,1.5687377,-4.0169796,-0.092065808,-1.6631316
3839,1128,264,1.6248055,-4.6825641,0.089837712,-1.7340667
3840,1129,264,1.6406078,-5.4042329,-0.12103323,-1.7661172
3841,1130,264,1.5279789,-6.0954579,-0.0025571598,-1.7272077
3842,1131,264,1.6385621,-6.7859991,0.0014688455,-1.6556321
3843,1132,264,1.529154,-7.4199635,-0.041958164,-1.6021093
3844,1133,264,1.6049956,-8.0676865,0.16501965,-1.6423624
3845,1134,264,1.6611697,-8.7338534,0.1404353,-1.6654173
3846,1135,265,0.77869141,2.9520834,0.0672413,-1.3114686
3847,1135,266,-0.83144186,2.3608303,0.0,0.0
3848,1136,265,0.80558793,2.4274959,0.020452525,-1.3037808
3849,1136,266,-0.83144186,2.3608303,0.0,0.0
3850,1136,267,1.5742213,3.4267831,0.096288498,-1.602873
3851,1136,268,1.9970306,3.7048588,0.36908023,-1.6445595
3852,1136,269,2.5572597,3.8948423,0.14293393,-1.54575
3853,1137,265,0.79505343,1.9090588,0.064438524,-1.3611805
3854,1137,266,-0.83144186,2.3608303,0.0,0.0
3855,1137,267,1.6127367,2.7856339,0.20567375,-1.7204054
3856,1137,268,2.1446627,3.047035,0.34865256,-1.5899774
3857,1137,269,2.6144333,3.2765423,0.093899276,-1.6103173
3858,1137,270,3.4738144,-5.19863,0.085590757,1.6096894
3859,1137,271,3.6724977,-7.845955,-0.35603162,1.6957997
3860,1138,265,0.85713875,1.3385515,0.064463747,-1.3618144
3861,1138,266,-0.83144186,2.3608303,0.0,0.0
3862,1138,267,1.7387603,2.0504588,0.16655617,-1.5894141
3863,1138,268,2.2759527,2.4328769,0.19191414,-1.5111397
3864,1138,269,2.6323791,2.6065885,0.11372539,-1.662333
3865,1138,270,3.5080508,-4.5547543,0.04114707,1.6133125
3866,1138,271,3.5300851,-7.1676351,-0.20320087,1.6360354
3867,1139,265,0.84662443,0.8196072,-0.074536279,-1.3157848
3868,1139,266,-0.83144186,2.3608303,0.0,0.0
3869,1139,267,1.7459817,1.5141026,0.011226368,-1.4641416
3870,1139,268,2.298194,1.8381233,0.21019836,-1.5857691
3871,1139,269,2.7054136,1.9466759,0.1878061,-1.5519509
3872,1139,270,3.5067321,-3.90798,0.085398674,1.6060769
3873,1139,271,3.509937,-6.5371267,-0.09094658,1.6532368
3874,1140,265,0.79750973,0.28592367,-0.030540579,-1.3735927
3875,1140,266,-0.83144186,2.3608303,0.0,0.0
3876,1140,267,1.7477414,0.87914554,0.067816172,-1.6966818
3877,1140,268,2.4441114,1.1642616,0.11024662,-1.7423314
3878,1140,269,2.782624,1.3650278,0.16785436,-1.49855
3879,1140,270,3.5763697,-3.2698927,0.085369085,1.604265
3880,1140,271,3.4573278,-5.8450457,-0.08833208,1.7017713
3881,1141,265,0.82219197,-0.27926697,-0.0043544947,-1.3287295
3882,1141,266,-0.83144186,2.3608303,0.0,0.0
3883,1141,267,1.8002346,0.15675719,0.1137353,-1.7040111
3884,1141,268,2.3863913,0.44425821,0.012927309,-1.8493664
3885,1141,269,2.8396971,0.74783593,0.16112363,-1.6189639
3886,1141,270,3.5750274,-2.6245681,0.12934318,1.5955706
3887,1141,271,3.4392714,-5.1757096,0.089490738,1.6836941
3888,1142,265,0.79402613,-0.77705997,-0.096745679,-1.2919738
3889,1142,266,-0.83144186,2.3608303,0.0,0.0
3890,1142,267,1.8387297,-0.48406338,0.050360615,-1.595794
3891,1142,268,2.4544532,-0.31523148,0.11156336,-1.7175349
3892,1142,269,2.9115229,0.069856599,0.087202276,-1.7302748
3893,1142,270,3.6798442,-1.9934363,0.17216399,1.5632874
3894,1142,271,3.5289204,-4.4980904,0.1142868,1.7282614
3895,1143,265,0.74479542,-1.312846,0.07955086,-1.5169401
3896,1143,266,-0.83144186,2.3608303,0.0,0.0
3897,1143,267,1.8405231,-1.119878,0.094870475,-1.626615
3898,1143,268,2.475642,-0.92976974,0.0050049442,-1.5796021
3899,1143,269,2.9094589,-0.63638387,-0.024972497,-1.7145804
3900,1143,270,3.7127586,-1.3739381,0.038121157,1.5538999
3901,1143,271,3.5307008,-3.7931005,0.043613402,1.6593075
3902,1144,265,0.85766682,-1.990612,0.10306715,-1.5210368
3903,1144,266,-0.83144186,2.3608303,0.0,0.0
3904,1144,267,1.9146261,-1.7853554,0.13802217,-1.6821534
3905,1144,268,2.4584572,-1.5789132,0.022330548,-1.6813459
3906,1144,269,2.8915449,-1.3018077,0.11489632,-1.6359137
3907,1144,270,3.7103412,-0.7503163,0.14813331,1.535563
3908,1144,271,3.5638111,-3.1706444,0.087877565,1.6520506
3909,1145,265,0.82724915,-2.5296754,-0.055444778,-1.4011913
3910,1145,266,-0.83144186,2.3608303,0.0,0.0
3911,1145,267,1.9509408,-2.4656008,0.13929565,-1.6565403
3912,1145,268,2.4935065,-2.2748465,0.022329982,-1.6828019
3913,1145,269,3.0013759,-1.9451149,0.10970156,-1.7344216
3914,1145,270,3.8312652,-0.14548772,0.10665242,1.5884608
3915,1145,271,3.6010028,-2.47146,0.04738111,1.7281213
3916,1146,265,0.813311,-3.1115651,-0.081839191,-1.4503578
3917,1146,266,-0.83144186,2.3608303,0.0,0.0
3918,1146,267,2.0260626,-3.1105876,0.182309,-1.710627
3919,1146,268,2.4763212,-2.9251547,0.062321708,-1.7867545
3920,1146,269,2.9793062,-2.689345,0.15173804,-1.7869692
3921,1146,270,3.7956631,0.52045235,-0.023004503,1.6540681
3922,1146,271,3.601716,-1.7881474,0.039558098,1.5804845
3923,1147,265,0.76177779,-3.6899616,-0.15389641,-1.4699325
3924,1147,266,-0.83144186,2.3608303,0.0,0.0
3925,1147,267,2.096788,-3.8341024,0.12971243,-1.828364
3926,1147,268,2.5433638,-3.7042501,0.21813275,-1.8535332
3927,1147,269,3.1227664,-3.3746902,0.26893904,-1.7019329
3928,1147,270,3.8128616,1.1777667,-0.025536199,1.605464
3929,1147,271,3.6326493,-1.2070724,-0.025487877,1.6126448
3930,1148,265,0.69019387,-4.2875111,-0.17489399,-1.4201139
3931,1148,266,-0.83144186,2.3608303,0.0,0.0
3932,1148,267,2.1298325,-4.5732788,0.13370963,-1.7533982
3933,1148,268,2.6508274,-4.4079812,0.22199157,-1.7783799
3934,1148,269,3.1944574,-4.0508913,0.21987758,-1.7676737
3935,1148,270,3.7752341,1.8048236,-0.094068702,1.5676421
3936,1148,271,3.5813257,-0.49803158,-0.12830906,1.7726021
3937,1149,265,0.6218626,-4.8260528,-0.015802887,-1.5386611
3938,1149,266,-0.83144186,2.3608303,0.0,0.0
3939,1149,267,2.2037557,-5.236821,0.11088238,-1.7513441
3940,1149,268,2.7209571,-5.126954,0.33430647,-1.7861505
3941,1149,269,3.2986684,-4.7888292,0.30617705,-1.823291
3942,1150,265,0.67755156,-5.51844,-0.023000375,-1.6667309
3943,1150,266,-0.83144186,2.3608303,0.0,0.0
3944,1150,267,2.2185384,-5.9743541,-0.024809338,-1.7149701
3945,1150,268,2.9182725,-5.8369016,0.22022093,-1.7994104
3946,1150,269,3.439399,-5.5095242,0.28224252,-1.8430979
3947,1151,265,0.6034623,-6.1594375,-0.25357572,-1.5484162
3948,1151,266,-0.83144186,2.3608303,0.0,0.0
3949,1151,267,2.1839083,-6.608797,-0.097487162,-1.7860174
3950,1151,268,2.8971338,-6.5664823,-0.030346068,-1.8267924
3951,1151,269,3.5244625,-6.2633075,0.28039313,-1.8642581
3952,1152,265,0.47469099,-6.757173,-0.13134022,-1.4848901
3953,1152,266,-0.83144186,2.3608303,0.0,0.0
3954,1152,267,2.1405487,-7.403168,-0.16641305,-1.784222
3955,1152,268,2.8939957,-7.2983355,0.059740581,-1.8348927
3956,1152,269,3.6637135,-7.0009306,0.30868192,-1.7413697
3957,1153,265,0.49839013,-7.3473496,-0.0075139079,-1.3951083
3958,1153,266,-0.83144186,2.3608303,0.0,0.0
3959,1153,267,2.0507778,-8.0361746,0.0006890605,-1.6725725
3960,1153,268,2.9449263,-8.0343965,0.069027484,-1.6632352
3961,1153,269,3.771408,-7.6564033,0.089529968,-1.6753035
3962,1154,265,0.46867986,-7.8732596,-0.074275675,-1.314775
3963,1154,266,-0.83144186,2.3608303,0.0,0.0
3964,1154,267,2.1410999,-8.741226,0.22580527,-1.7626285
3965,1154,268,2.9492177,-8.6289237,0.010728416,-1.4863179
3966,1154,269,3.7353375,-8.3411734,-0.090176201,-1.7119254
3967,1161,272,1.5737248,2.7528191,0.066759567,-1.3008846
3968,1161,273,1.243497,-9.8808527,0.012763233,1.9174845
3969,1161,274,3.7487418,-8.0867033,-0.00094531377,1.6684507
3970,1162,272,1.6004287,2.2324652,0.022098333,-1.268758
3971,1162,273,1.2486023,-9.1138589,-0.024537425,1.6666568
3972,1162,274,3.7483637,-7.419323,-0.17431606,1.755125
3973,1163,272,1.5914035,1.7378126,0.068135975,-1.2764081
3974,1163,273,1.2238671,-8.5475272,0.10693857,1.505519
3975,1163,274,3.609289,-6.6826033,-0.17424686,1.7549482
3976,1164,272,1.6549374,1.2113387,0.069532837,-1.2523063
3977,1164,273,1.3341532,-7.9094437,0.20699043,1.6228499
3978,1164,274,3.6089662,-6.0153644,-0.11046262,1.7022367
3979,1165,272,1.6470298,0.73596759,-0.067213651,-1.2066203
3980,1165,273,1.3894594,-7.2492473,0.24854417,1.5398825
3981,1165,274,3.5209189,-5.3208139,-0.19279998,1.8325617
3982,1166,272,1.6011665,0.24604246,-0.069997453,-1.2570862
3983,1166,273,1.5329885,-6.6775377,0.41669932,1.6468624
3984,1166,274,3.4547262,-4.5493151,-0.084364979,1.7732914
3985,1167,272,1.5910318,-0.2697014,-0.093205255,-1.2555654
3986,1167,273,1.7228189,-5.9317574,0.32315128,1.6493352
3987,1167,274,3.4534269,-3.9021808,-0.15504762,1.7083013
3988,1168,272,1.5266023,-0.75840983,-0.16122823,-1.2229429
3989,1168,273,1.7915095,-5.3580695,0.24592251,1.525124
3990,1168,274,3.3306881,-3.182674,-0.13273154,1.7053144
3991,1169,272,1.4620492,-1.2480558,-0.071705597,-1.2867569
3992,1169,273,1.9195569,-4.7116581,0.22931047,1.6476792
3993,1169,274,3.3472416,-2.5379293,0.067491446,1.6809325
3994,1170,272,1.4692378,-1.7878154,-0.0051646968,-1.3468882
3995,1170,273,1.9749579,-4.0399262,0.15989321,1.6504216
3996,1170,274,3.3846813,-1.837928,-0.15249073,1.7579871
3997,1171,272,1.4579175,-2.3255663,-0.0051598512,-1.3476767
3998,1171,273,2.0474714,-3.3913209,0.16365378,1.7210011
3999,1171,274,3.2252491,-1.1315395,-0.13659573,1.6324351
4000,1172,272,1.46511,-2.8659567,0.10639076,-1.4361249
4001,1172,273,2.1058809,-2.6631253,0.0034719657,1.737556
4002,1172,274,3.2754047,-0.53197991,0.019239791,1.6112372
4003,1173,272,1.5430301,-3.4744662,0.1948003,-1.5212738
4004,1173,273,2.050249,-2.0012761,-0.13907977,1.6546231
4005,1173,274,3.2406409,0.1574502,-0.071153002,1.5988959
4006,1174,274,3.2184823,0.74713681,-0.055396532,1.4742165
4007,1177,275,3.0670322,2.6083705,-0.050126677,1.5706191
4008,1177,276,2.1083612,0.72398164,-0.18713364,1.6112231
4009,1177,277,0.2737982,1.431568,-0.12751448,-1.3903055
4010,1177,278,1.3260674,3.9883813,-0.23025388,-1.5971144
4011,1177,279,1.4191684,-5.7049935,0.38885415,-1.3868552
4012,1177,280,2.8854001,-5.1031186,-0.013308216,1.4323855
4013,1177,281,3.4425176,-5.4508967,-0.011032737,1.4733677
4014,1178,275,3.0469815,3.2366182,-0.28030645,1.4918266
4015,1178,276,2.0335078,1.3684709,-0.075783543,1.5437361
4016,1178,277,0.2227924,0.87544575,-0.080187498,-1.3985058
4017,1178,278,1.2339658,3.3495355,-0.15953076,-1.5867144
4018,1178,279,1.5747101,-6.2597355,0.2756194,-1.3263079
4019,1178,280,2.8800768,-4.5301644,0.013150575,1.503061
4020,1178,281,3.4381045,-4.8615496,-0.076477157,1.5043054
4021,1179,275,2.842787,3.8018318,-0.51048621,1.4130342
4022,1179,276,2.0477344,1.9589705,-0.0127573,1.4345532
4023,1179,277,0.2096482,0.31276335,-0.032875752,-1.4073582
4024,1179,278,1.1984427,2.7190098,-0.1134951,-1.5982792
4025,1179,279,1.639664,-6.7660398,0.091622653,-1.2852591
4026,1179,280,2.8959205,-3.9006698,-0.027856089,1.5806218
4027,1179,281,3.3813359,-4.2474523,-0.1406513,1.5599732
4028,1179,282,3.5055926,-8.6419767,0.033408722,1.4747738
4029,1180,276,2.0233019,2.5161134,-0.081185586,1.4457047
4030,1180,277,0.1964918,-0.25044084,-0.1012812,-1.3487856
4031,1180,278,1.1431697,2.0709122,-0.020681552,-1.6157623
4032,1180,279,1.6480082,-7.2879428,0.1391279,-1.2628009
4033,1180,280,2.8577919,-3.265667,-0.12047955,1.5413283
4034,1180,281,3.3255835,-3.613571,-0.11842136,1.5580343
4035,1180,282,3.5189561,-8.0520672,0.080434054,1.5198259
4036,1181,276,1.9827859,3.1155343,0.10654132,1.5092836
4037,1181,277,0.12862323,-0.76626512,-0.12513367,-1.3473202
4038,1181,278,1.1818975,1.4264,0.053149628,-1.5546091
4039,1181,279,1.7509663,-7.7762805,0.25582609,-1.244856
4040,1181,280,2.7995369,-2.6676071,-0.099301156,1.5142549
4041,1181,281,3.2865988,-3.0010249,-0.076475375,1.504316
4042,1181,282,3.5699399,-7.426116,0.13122133,1.63676
4043,1182,276,2.108535,3.7235403,0.31437265,1.520015
4044,1182,277,0.096384868,-1.328297,0.10953288,-1.4298602
4045,1182,278,1.1856894,0.82722492,-0.017935983,-1.5692507
4046,1182,279,1.8526691,-8.2838276,0.18093314,-1.3389212
4047,1182,280,2.778351,-2.0542631,-0.099334211,1.5147196
4048,1182,281,3.2644032,-2.4101182,-0.056787254,1.4527652
4049,1182,282,3.6239332,-6.7426592,0.063204108,1.6150756
4050,1183,277,0.21624954,-1.9101533,0.18372051,-1.3889264
4051,1183,278,1.1675487,0.17099937,0.047620688,-1.6546422
4052,1183,279,1.8957128,-8.8474175,0.22391217,-1.3896209
4053,1183,280,2.7200695,-1.4558315,-0.080770175,1.4381854
4054,1183,281,3.241169,-1.8388127,-0.035785971,1.4250882
4055,1183,282,3.6205032,-6.1340555,-0.007280219,1.5453906
4056,1184,277,0.24336127,-2.4394381,0.041182859,-1.3708121
4057,1184,278,1.223786,-0.49648883,0.070884453,-1.6590374
4058,1184,279,2.0317988,-9.3955244,0.34021507,-1.3702672
4059,1184,280,2.7137349,-0.90371472,-0.037035113,1.4075917
4060,1184,281,3.2357744,-1.2700477,-0.034466024,1.4489534
4061,1184,282,3.618109,-5.5063468,-0.0059832698,1.568718
4062,1185,277,0.24919583,-3.006803,0.1346086,-1.4065334
4063,1185,278,1.2242563,-1.1562305,0.047657578,-1.655924
4064,1185,280,2.6904414,-0.3297581,-0.10198842,1.4659491
4065,1185,281,3.2135962,-0.67965003,-0.10135175,1.4581649
4066,1185,282,3.6157166,-4.8790812,0.01229806,1.4922944
4067,1186,277,0.35104815,-3.5646648,0.22079656,-1.5672467
4068,1186,278,1.261912,-1.821228,0.11735817,-1.6653062
4069,1186,280,2.6321441,0.26904452,-0.079431198,1.4623688
4070,1186,281,3.154693,-0.10351571,0.048027314,1.7280652
4071,1186,282,3.6279475,-4.3125112,-0.2526747,1.5451042
4072,1187,277,0.42583307,-4.2606003,-0.10541206,-1.4326019
4073,1187,278,1.3181428,-2.4884755,0.092752765,-1.6873776
4074,1187,280,2.6268965,0.84013695,-0.035661673,1.4309996
4075,1187,281,3.252018,0.70280216,0.071706613,1.7482192
4076,1187,282,3.4135768,-3.6429978,-0.36245987,1.5827718
4077,1188,277,0.2667185,-4.7107463,-0.12322557,-1.3303775
4078,1188,278,1.3361143,-3.1711301,0.13634568,-1.7418066
4079,1188,280,2.6036148,1.4138442,-0.1245658,1.469911
4080,1188,281,3.2120583,1.2950597,-0.099905845,1.4807403
4081,1188,282,3.3379796,-3.0462938,-0.25729927,1.4763414
4082,1189,277,0.32725262,-5.3249024,0.0088778092,-1.5229289
4083,1189,278,1.4272194,-3.8819208,0.11179748,-1.7645185
4084,1189,280,2.5272438,2.0160657,-0.08074818,1.4377889
4085,1189,281,3.1720934,1.8873944,0.011416298,1.4614288
4086,1189,282,3.2077374,-2.4619247,-0.30357089,1.4595207
4087,1190,277,0.27382075,-5.9290894,-0.17987373,-1.4827738
4088,1190,278,1.4255522,-4.5827449,-0.027375777,-1.750673
4089,1190,280,2.5390162,2.5640753,0.029430978,1.3700241
4090,1190,281,3.2211913,2.4642027,0.053350143,1.4046229
